id,nom,prénom,date de naissance,adresse rue,adresse code postal,adresse localité,genre
2558,Elbaz,Noah,1999-07-08,63 Cours Gambetta,13001.0,Marseille,M
2559,Mchangama,Ahmed,1978-01-17,18 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
2560,Ferreira,Manon,1979-12-02,12 Rue des Frères Merlo,13006.0,Marseille,F
2561,Bonnet,Youssouf,1970-12-07,1 Avenue Saint-Jean,13002.0,Marseille,M
2562,Bedrossian,Karim,1975-01-07,5 Cours Gambetta,13001.0,Marseille,M
2563,Martin,Rania,1995-05-14,32 Cours Gambetta,13001.0,Marseille,F
2564,Colonna,Karim,1994-12-10,4 Place Bellegarde,13001.0,Aix-en-Provence,M
2565,Nikolić,Nadia,1984-12-20,338 Rue d'Endoume,13007.0,Marseille,F
2566,Rossi,Élise,1981-06-12,1 Rue Joseph d'Arbaud,13127.0,Vitrolles,F
2567,Dias,Jade,1982-09-03,1 Rue Reine Élisabeth Von Wittelbach,13001.0,Marseille,F
2568,Ferreira,Awa,1979-12-09,16 Avenue Georges Guynemer,13800.0,Istres,F
2569,Martin,Manon,1979-12-23,59 Cours Gambetta,13001.0,Marseille,F
2570,Diop,Louis,1963-04-23,10-17 Résidence Castors Isabella,13240.0,Septèmes-les-Vallons,M
2571,Derderian,Mariam,1970-01-19,106 Avenue du Vent des Dames,13800.0,Istres,F
2572,Elbaz,Lucie,1963-02-13,241 Rue d'Endoume,13007.0,Marseille,F
2573,Diop,Youssef,1976-05-11,3 Traverse Chicot,13012.0,Marseille,M
2574,Dias,Samuel,1992-08-18,18 Passage Léo Ferré,13003.0,Marseille,M
2575,Fabre,Fatou,1960-02-01,19 Rue Monclar,13100.0,Aix-en-Provence,F
2576,Dubois,Meline,1951-08-01,13 Boulevard Anatole France,13600.0,La Ciotat,F
2577,Colonna,Nour,1966-09-06,134 Rue d'Endoume,13007.0,Marseille,F
2578,Martin,Enzo,1985-01-12,324 Rue d'Endoume,13007.0,Marseille,M
2579,Chakarian,Youssef,1950-03-05,1 Rue Reine Élisabeth Von Wittelbach,13001.0,Marseille,M
2580,Arnaud,Rayan,1972-06-21,6 Impasse du Trélus,13800.0,Istres,M
2581,Assayag,Eli,1996-05-16,30 Boulevard Barral Prolongé,13008.0,Marseille,M
2582,Garcia,Zoé,1985-06-21,47 Cours Gambetta,13001.0,Marseille,F
2583,Mokrani,Armen,1962-12-10,6 Cours Gambetta,13001.0,Marseille,M
2584,Saïdi,Mehdi,1980-07-10,1 Traverse du Mont de Piété,13001.0,Marseille,M
2585,Leroux,Zoé,1969-09-03,20 Traverse Montcault,13013.0,Marseille,F
2586,Benkhelifa,Giulia,1988-07-14,33 Rue Saint-Ferréol,13001.0,Marseille,F
2587,Bernard,Aïssatou,1995-03-18,15 Rue des Bouteilles,13100.0,Aix-en-Provence,F
2588,Bernard,Gabriel,1996-08-08,4 Rue du Lacydon,13002.0,Marseille,M
2589,Martin,Gabriel,1959-07-06,12 Place du Marché des Capucins,13001.0,Marseille,M
2590,Silva,Imane,1981-10-28,5 Lotissement Barrière,13700.0,Marignane,F
2591,Fernandez,Vartan,1985-08-19,323 Avenue de Mazargues,13008.0,Marseille,M
2592,Aït Ali,Lucas,1999-04-22,255 Rue d'Endoume,13007.0,Marseille,M
2593,Ndiaye,Enzo,1952-08-10,4 Ancien Chemin de Château Gombert,13013.0,Marseille,M
2594,Silva,Camille,1976-01-01,6 Route de Calas,13240.0,Septèmes-les-Vallons,F
2595,Kassabian,Samuel,1969-04-18,82 Avenue de la Madrague de Montredon,13008.0,Marseille,M
2596,Haddad,Amina,1971-07-08,3 Rue de Bédarrides,13100.0,Aix-en-Provence,F
2597,Aït Ali,Noah,1944-10-21,26 Cours Julien,13006.0,Marseille,M
2598,Nikolić,Fatou,2000-06-09,124 Traverse de Notre-Dame-de-Consolation,13013.0,Marseille,F
2599,Perrot,Salma,1967-06-22,324 Rue d'Endoume,13007.0,Marseille,F
2600,Santos,Javier,1970-06-02,4 Boulevard Élysée Reclus,13004.0,Marseille,M
2601,Rossi,Tom,1981-05-23,334 Avenue de Mazargues,13008.0,Marseille,M
2602,Pérez,Gabriel,1993-09-14,3 Montée du Saint-Esprit,13002.0,Marseille,M
2603,Martin,Inès,1972-11-02,12 Rue des Frères Merlo,13006.0,Marseille,F
2604,Elbaz,Manon,1972-12-25,14 Cours Gambetta,13001.0,Marseille,F
2605,Bernard,Enzo,1970-05-21,7 Rue du Colonel Jean-Baptiste Pétré,13001.0,Marseille,M
2606,Girard,Rayan,1945-02-02,131 Rue d'Endoume,13007.0,Marseille,M
2607,Bensaïd,Ethan,1979-11-21,32 Cours Gambetta,13001.0,Marseille,M
2608,Alvarez,Lina,1970-09-04,41 Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
2609,Martin,Mehdi,1947-05-04,250 Avenue du Château de Jouques,13420.0,Gémenos,M
2610,Morel,Ava,1965-11-20,7 Rue du Colonel Jean-Baptiste Pétré,13001.0,Marseille,F
2611,Bedrossian,Océane,1985-09-16,20 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
2612,Morel,Océane,1954-04-18,4 Rue des Bouteilles,13100.0,Aix-en-Provence,F
2613,Alvarez,Bilal,1955-01-06,8bis Rue du Soleil,13007.0,Marseille,M
2614,Martin,Léa,1993-03-16,16 Rue Laurent Fauchier,13100.0,Aix-en-Provence,F
2615,Santoni,Gabriel,1965-12-16,2 Cours Gambetta,13001.0,Marseille,M
2616,Bensaïd,Inès,1956-09-23,146 Avenue du Vent des Dames,13800.0,Istres,F
2617,Fernandez,Lina,1978-01-09,17 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
2618,Benkhelifa,Luca,1949-01-17,20 Cours Julien,13006.0,Marseille,M
2619,Morel,Gabriel,1970-04-13,36 Cours Gambetta,13001.0,Marseille,M
2620,Derderian,Karim,1966-03-26,2 Rue Goudard,13005.0,Marseille,M
2621,Arnaud,Léa,1979-11-01,11 Rue des Bouteilles,13100.0,Aix-en-Provence,F
2622,Girard,Antoine,1953-04-01,77 Chemin Estrec,13120.0,Gardanne,M
2623,Bouzid,Salma,1984-04-16,33 Cours Gambetta,13001.0,Marseille,F
2624,Ricci,Idriss,1965-05-28,31 Rue Goudard,13005.0,Marseille,M
2625,Traoré,Zoé,1973-07-21,3 Cours Gambetta,13001.0,Marseille,F
2626,Bernard,Nour,1987-12-05,77 Cours Gambetta,13001.0,Marseille,F
2627,Abdou,Tom,2001-01-30,4 Traverse Charles Auguste,13007.0,Marseille,M
2628,Konaté,Javier,1984-06-28,228 Avenue François Mitterrand,13240.0,Les Pennes-Mirabeau,M
2629,Garcia,Amina,1950-09-09,296 Rue d'Endoume,13007.0,Marseille,F
2630,Ricci,Yasmina,1982-03-11,3 Rue Goudard,13005.0,Marseille,F
2631,Karamanoukian,Armen,1974-12-23,9 Rue des Bouteilles,13100.0,Aix-en-Provence,M
2632,Diallo,Théo,1991-05-19,19 Rue de la République,13500.0,Martigues,M
2633,Bernard,Kenza,1982-10-11,60 Allée des FaÏenciers,13400.0,Aubagne,F
2634,Ndiaye,Youssef,1959-02-03,36A Rue Espariat,13100.0,Aix-en-Provence,M
2635,Dias,Junior,1964-01-16,1 24 Chemin de Saint-Pierre- Les Rossignols,13700.0,Marignane,M
2636,Konaté,Ethan,1963-06-19,61 Cours Gambetta,13001.0,Marseille,M
2637,Ndiaye,Beatriz,1945-12-29,7 Rue du Colonel Jean-Baptiste Pétré,13001.0,Marseille,F
2638,Saïdi,Walid,1958-08-23,285 Avenue du Plan de Campagne,13170.0,Les Pennes-Mirabeau,M
2639,Ziane,Saïd,1962-09-10,175 Chemin de la Sure,13190.0,Allauch,M
2640,Mokrani,Gabriel,1968-11-28,245 Chemin Antoine Camoin,13190.0,Allauch,M
2641,Arnaud,Ethan,1986-08-29,1 Avenue Saint-Jean,13002.0,Marseille,M
2642,Gonzalez,Léa,1965-07-12,366 Rue d'Endoume,13007.0,Marseille,F
2643,Morel,Gabriel,1998-01-05,18 Boulevard René Cassin,13380.0,Plan-de-Cuques,M
2644,Bedrossian,Tiago,1959-11-21,Lots 25 zi la Feuillane,13270.0,Fos sur Mer,M
2645,Benali,Antoine,1997-09-15,67 Cours Gambetta,13001.0,Marseille,M
2646,Alvarez,Youssef,1999-09-25,111 Traverse Montcault,13013.0,Marseille,M
2647,Aït Ali,Awa,1967-01-30,18 Passage Léo Ferré,13003.0,Marseille,F
2648,Karamanoukian,Maria,1995-01-22,33 Cours Gambetta,13001.0,Marseille,F
2649,Girard,Eli,1994-07-30,260 Chemin du Capitaine Guyonnet,13190.0,Allauch,M
2650,Dubois,Tom,1991-11-21,16 Rue Fontange,13006.0,Marseille,M
2651,Benali,Rania,1988-10-01,60 Boulevard Dorgelès - Sortie Les Aygalades,13014.0,Marseille,F
2652,Leroux,Luca,1977-07-07,12 Quai Poterne,13500.0,Martigues,M
2653,Benkhelifa,Lucas,1945-02-06,30 Boulevard Barral Prolongé,13008.0,Marseille,M
2654,Arnaud,Léa,1993-07-13,121 D2 Boulevard Paul Claudel,13009.0,Marseille,F
2655,Fabre,Gabriel,1986-04-09,23 Cours Gambetta,13001.0,Marseille,M
2656,Girard,Karim,1990-08-21,28 Cours Gambetta,13001.0,Marseille,M
2657,Bouzid,Mehdi,1964-01-28,1e Avenue des Cardalines,13800.0,Istres,M
2658,Fernandez,Fatima,1957-10-10,69 Boulevard Henri Loubet,13127.0,Vitrolles,F
2659,Bensaïd,Manon,1960-11-10,100 Avenue Jules Cantini,13008.0,Marseille,F
2660,Leroux,Lina,1976-04-27,226-231 Résidence Castors Isabella,13240.0,Septèmes-les-Vallons,F
2661,Benkhelifa,Hugo,1977-10-18,51 Boulevard Herriot,13008.0,Marseille,M
2662,Martin,Ibrahima,1958-05-12,3 Traverse du Mont de Piété,13001.0,Marseille,M
2663,Giraud,Léa,1945-03-20,20 Allée des Alpilles,13380.0,Plan-de-Cuques,F
2664,Bensaïd,Ahmed,1959-03-19,32 Cours Gambetta,13001.0,Marseille,M
2665,Perrot,Karim,1972-09-28,51 Boulevard Herriot,13008.0,Marseille,M
2666,Saïdi,Maria,1977-02-26,69 Cours Gambetta,13001.0,Marseille,F
2667,Rossi,Lola,1948-07-09,180 Avenue du 19 Mars 1962,13400.0,Aubagne,F
2668,Soilih,Fatima,1948-03-04,34 Quai du Port,13002.0,Marseille,F
2669,Aït Ali,Matteo,1988-03-25,32 Rue du Bourg Neuf,13300.0,Salon-de-Provence,M
2670,Fabre,Mamadou,1971-12-11,1 Chemin de Saint-Pierre,13700.0,Marignane,M
2671,Martin,Lucie,1998-10-19,8 Avenue Elsa Triolet,13008.0,Marseille,F
2672,Karamanoukian,Awa,1990-02-12,25 Rue Moulin d'Isnard,13300.0,Salon-de-Provence,F
2673,Bernard,Raphaël,1983-12-28,63 Cours Gambetta,13001.0,Marseille,M
2674,Saïdi,Sofia,1965-06-05,61 Cours Gambetta,13001.0,Marseille,F
2675,Ricci,Meline,1973-12-27,134 Rue d'Endoume,13007.0,Marseille,F
2676,Saïdi,Nadia,1988-11-26,16a Rue de la Grande Armée,13001.0,Marseille,F
2677,Bouzid,Meline,1965-06-10,41 Cours Gambetta,13001.0,Marseille,F
2678,Elbaz,Samuel,1953-03-12,1 Rue Reine Élisabeth Von Wittelbach,13001.0,Marseille,M
2679,Garcia,Amina,1959-12-23,30 Grand'Rue,13012.0,Marseille,F
2680,Traoré,Fatima,1950-11-18,124 Traverse de Notre-Dame-de-Consolation,13013.0,Marseille,F
2681,Dubois,Armen,1958-10-17,2 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
2682,Diallo,Théo,1960-11-11,326 Rue d'Endoume,13007.0,Marseille,M
2683,Cohen,Cheikh,1977-03-08,635 Avenue de Mazargues,13009.0,Marseille,M
2684,Youssouf,Karim,1965-07-20,49A Rue des Trois Frères Barthélémy,13006.0,Marseille,M
2685,Bonnet,Beatriz,1950-05-12,9 Cours Gambetta,13001.0,Marseille,F
2686,Öztürk,Léa,1979-03-26,9 Rue Chabrier,13100.0,Aix-en-Provence,F
2687,Benali,Camille,1965-05-21,102 Rue d'Endoume,13007.0,Marseille,F
2688,Haddad,Armen,1948-06-06,140 Chemin du Tire-Cul,13820.0,Ensuès-la-Redonne,M
2689,Ziane,Tom,1973-08-06,38 Cours Gambetta,13001.0,Marseille,M
2690,Traoré,Louis,1973-10-04,36 Rue Alphonse de Lamartine,13500.0,Martigues,M
2691,Belkacem,Jade,1987-10-02,5 Cours de la République,13120.0,Gardanne,F
2692,Ricci,Tiago,1974-10-16,326 Avenue de Mazargues,13008.0,Marseille,M
2693,Youssouf,Mathis,1989-11-18,37 Cours Gambetta,13001.0,Marseille,M
2694,Ricci,Hugo,1955-01-28,36B Avenue Jean-Jacques Garcin,13260.0,Cassis,M
2695,Elbaz,Salma,1979-11-24,1 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
2696,Fernandez,Chamed,1945-04-22,31 Rue Goudard,13005.0,Marseille,M
2697,Pérez,Noam,1977-03-19,28 Cours Gambetta,13001.0,Marseille,M
2698,Garcia,Yasmina,1966-06-19,16 Rue Laurent Fauchier,13100.0,Aix-en-Provence,F
2699,Leroux,Antoine,1991-07-30,1 Avenue Jules Cantini,13006.0,Marseille,M
2700,Martin,Marco,1973-07-21,8bis Rue du Soleil,13007.0,Marseille,M
2701,Ricci,Marco,1945-01-24,42 Cours Julien,13006.0,Marseille,M
2702,Giraud,Walid,1971-05-12,3 Allée des Lilas,13100.0,Aix-en-Provence,M
2703,Mokrani,Rania,1995-11-16,59 Avenue Henri Matisse,13120.0,Gardanne,F
2704,Rossi,Fatima,1971-11-20,6 Rue Taddéi,13007.0,Marseille,F
2705,Traoré,Louis,1995-12-10,18 Boulevard Lakanal,13400.0,Aubagne,M
2706,Soilih,Clara,1980-05-11,323 Avenue de Mazargues,13008.0,Marseille,F
2707,Ricci,Lucie,1997-07-22,26 Rue Saint-Michel,13006.0,Marseille,F
2708,Pérez,Sofia,1952-11-06,4 Rue des Bouteilles,13100.0,Aix-en-Provence,F
2709,Attal,Camille,1999-11-13,130 Avenue du Vent des Dames,13800.0,Istres,F
2710,Perrot,Théo,1977-05-11,115 Boulevard Chave,13005.0,Marseille,M
2711,Dias,Kenza,1959-09-26,15 Rue des Bouteilles,13100.0,Aix-en-Provence,F
2712,Martin,Carmen,1959-08-03,13 Quai des Anglais,13500.0,Martigues,F
2713,Bouzid,David,1960-03-14,241 Rue d'Endoume,13007.0,Marseille,M
2714,Traoré,Ethan,1989-08-09,30 Rue de la Tarasque,13300.0,Salon-de-Provence,M
2715,Benali,Sarah,2000-03-01,15 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
2716,Alvarez,Fatima,1972-11-18,15 Rue des Chapeliers,13090.0,Aix-en-Provence,F
2717,Garcia,Vartan,1983-03-30,36 Cours Gambetta,13001.0,Marseille,M
2718,Dubois,Luca,1991-11-18,253 et 249 au 245 Résidence Castors Isabella,13240.0,Septèmes-les-Vallons,M
2719,Ricci,Beatriz,1963-06-24,15 Rue des Bouteilles,13100.0,Aix-en-Provence,F
2720,Rossi,Sarah,1977-06-12,641 Boulevard du Roi René,13300.0,Salon-de-Provence,F
2721,Traoré,Léa,1961-07-07,76 Avenue Gaston Cabrier,13300.0,Salon-de-Provence,F
2722,Mokrani,Mamadou,1993-08-06,349 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,M
2723,Fabre,Ethan,1955-08-26,41 Chemin du Port,13800.0,Istres,M
2724,Perrot,Beatriz,1949-03-17,55 Cours Gambetta,13001.0,Marseille,F
2725,Alvarez,Ilyes,1952-12-28,450 chemin du Littoral,13016.0,Marseille,M
2726,Kassabian,Camille,1986-06-01,55 Chemin du Merlançon,13400.0,Aubagne,F
2727,Rossi,Javier,1956-05-28,32 Allées de Craponne,13300.0,Salon-de-Provence,M
2728,Silva,Sarah,1971-01-18,15 Rue Venture,13001.0,Marseille,F
2729,Bouzid,Gabriel,1990-05-08,34 Cours Gambetta,13001.0,Marseille,M
2730,Bernard,Inès,1968-07-31,14 Lotissement L'Escaillon,13320.0,Bouc-Bel-Air,F
2731,Morel,Marco,1964-08-11,4 Boulevard Élysée Reclus,13004.0,Marseille,M
2732,Mokrani,Zoé,1955-02-01,26 Rue Saint-Michel,13006.0,Marseille,F
2733,Djaé,Enzo,1995-09-04,51 Cours Gambetta,13001.0,Marseille,M
2734,Giraud,Inès,1993-02-14,9 Impasse du Trémount,13800.0,Istres,F
2735,Dubois,Imane,1987-11-20,19 Rue Savorgnan de Brazza,13700.0,Marignane,F
2736,Bernard,Youssouf,1971-08-22,3 Rue de Rebuty,13180.0,Gignac-la-Nerthe,M
2737,Colonna,Sarah,1945-03-06,255 Rue d'Endoume,13007.0,Marseille,F
2738,Morel,Chiara,1991-03-27,36 Rue Alphonse de Lamartine,13500.0,Martigues,F
2739,Alvarez,Jade,1984-04-24,44 Allée de la Brigantine,13127.0,Vitrolles,F
2740,Öztürk,Nassur,1967-11-17,13 Rue Marius Reynaud,13100.0,Aix-en-Provence,M
2741,Martin,Lucas,1977-09-07,1 Rue Reine Élisabeth Von Wittelbach,13001.0,Marseille,M
2742,Gonzalez,Mehdi,1983-12-27,9 Rue de la Verdière,13090.0,Aix-en-Provence,M
2743,Bensaïd,Cheikh,1984-12-28,3 Traverse Chicot,13012.0,Marseille,M
2744,Giraud,Fatou,1999-12-28,7 Cours Gambetta,13001.0,Marseille,F
2745,Saïdi,Lina,1966-03-17,1 Avenue d'Arménie,13120.0,Gardanne,F
2746,Zerari,Élise,2000-08-28,41 Cours Gambetta,13001.0,Marseille,F
2747,Leroux,Lola,1947-12-28,14 Place Joseph Rau,13400.0,Aubagne,F
2748,Girard,Ibrahima,1980-09-22,26 Cours Gambetta,13001.0,Marseille,M
2749,Bonnet,Ethan,1988-11-06,30 Boulevard Barral Prolongé,13008.0,Marseille,M
2750,Girard,Lucas,1952-08-09,4 Boulevard Élysée Reclus,13004.0,Marseille,M
2751,Ferreira,Inès,1960-08-28,8 Avenue Elsa Triolet,13008.0,Marseille,F
2752,Benkhelifa,Zoé,1956-10-09,30 Grand'Rue,13012.0,Marseille,F
2753,Gonzalez,Ibrahima,1958-10-02,16 Cours Gambetta,13001.0,Marseille,M
2754,Fernandez,Inès,1965-11-10,52 Rue d'Aix,13001.0,Marseille,F
2755,Benali,Tiago,1969-11-28,9 Impasse de la Condamine,13170.0,Les Pennes-Mirabeau,M
2756,Santos,Hugo,1946-10-27,16 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
2757,Leroux,Rayan,1967-03-03,9 Allée des Engano,13127.0,Vitrolles,M
2758,Ivanov,Zoé,1989-06-14,65 Cours Gambetta,13001.0,Marseille,F
2759,Ricci,Inès,1989-11-17,29 Cours Gambetta,13001.0,Marseille,F
2760,Derderian,Théo,1968-02-28,34 Quai du Port,13002.0,Marseille,M
2761,Girard,Karim,1988-10-16,14 Avenue du Dr Fleming,13500.0,Martigues,M
2762,Aït Ali,Yasmina,1975-03-11,48B Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
2763,Bensaïd,Raphaël,1985-03-31,98 Rue de la République,13400.0,Aubagne,M
2764,Ricci,Élise,1969-08-09,45 Cours Gimon,13300.0,Salon-de-Provence,F
2765,Djaé,Ethan,1980-08-05,3 Chemin de Saint-Pierre,13700.0,Marignane,M
2766,Diop,Youssef,1989-12-29,63 Cours Gambetta,13001.0,Marseille,M
2767,Perrot,Moussa,1977-10-16,326 Avenue de Mazargues,13008.0,Marseille,M
2768,Saïdi,Aïssatou,1972-04-02,16 Rue Négresko,13008.0,Marseille,F
2769,Benali,Élise,1947-08-04,60 Rue d'Endoume,13007.0,Marseille,F
2770,Martin,Kenza,1988-02-03,14 Cours Gambetta,13001.0,Marseille,F
2771,Santos,Ethan,1975-03-02,4 Ancien Chemin de Château Gombert,13013.0,Marseille,M
2772,Benali,Amina,2001-05-08,2 Avenue de Lacanau,13700.0,Marignane,F
2773,Arnaud,Ilyes,1970-03-28,1 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
2774,Benkhelifa,Noam,1962-07-15,106 Cours Julien,13006.0,Marseille,M
2775,Alvarez,Arpi,1973-05-20,20 Allée du Puisard,13127.0,Vitrolles,F
2776,Bernard,Ava,1951-01-28,100 Avenue Jules Cantini,13008.0,Marseille,F
2777,Rossi,Mehdi,1997-08-18,43 Lotissement les Hauts de la Calèche,13190.0,Allauch,M
2778,Konaté,Meline,1996-01-06,4 Rue du Lacydon,13002.0,Marseille,F
2779,Leroux,Antoine,1986-03-01,1 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
2780,Giraud,Hagop,1999-05-24,26 Chemin de Méjean,13820.0,Ensuès-la-Redonne,M
2781,Gonzalez,David,1966-08-30,52 Rue d'Aix,13001.0,Marseille,M
2782,Rossi,Hugo,1992-08-17,9058 Petit Chemin d'Aix,13120.0,Gardanne,M
2783,Girard,Sarah,1968-04-21,17 Rue Pastoret,13006.0,Marseille,F
2784,Rossi,Meline,1948-11-09,16a Rue de la Grande Armée,13001.0,Marseille,F
2785,Konaté,Jade,1974-11-21,34 Cours Gambetta,13001.0,Marseille,F
2786,Martin,Théo,1970-08-17,2a Rue des Pétouses,13800.0,Istres,M
2787,Ndiaye,Bilal,1954-05-26,6 Lotissement Sanse,13700.0,Marignane,M
2788,Morel,Lucie,1946-12-20,3 Rue de Bédarrides,13100.0,Aix-en-Provence,F
2789,Aït Ali,Léa,1998-01-22,24 Boulevard du Roi René,13100.0,Aix-en-Provence,F
2790,Saïdi,Aïssatou,1954-02-23,2 Rue Goudard,13005.0,Marseille,F
2791,Fernandez,Chiara,1963-06-15,49 Allée Raoul Dufy,13120.0,Gardanne,F
2792,Ziane,Lucie,1960-09-28,63 Cours Gambetta,13001.0,Marseille,F
2793,Cohen,Giulia,1998-09-10,80 Avenue des Combattants en Afrique du Nord,13700.0,Marigfnane,F
2794,Arnaud,Fahari,1955-05-19,79 Rue François Scaramelli,13004.0,Marseille,F
2795,Benali,Nour,1951-09-03,1 Rue François Scaramelli,13004.0,Marseille,F
2796,Youssouf,Karim,1990-04-26,3 Boulevard Élysée Reclus,13004.0,Marseille,M
2797,Martin,Saïd,1983-07-17,58 Avenue de Lattre de Tassigny,13009.0,Marseille,M
2798,Benkhelifa,Nassur,1998-05-03,34 Quai du Port,13002.0,Marseille,M
2799,Garcia,Junior,1979-11-24,26 Rue Saint-Michel,13006.0,Marseille,M
2800,Dias,Naïma,1985-01-27,24 Avenue Jean-Jacques Garcin,13260.0,Cassis,F
2801,Bernard,Aïcha,1959-10-27,1 Place Joseph Rau,13400.0,Aubagne,F
2802,Bensaïd,Fatou,1974-12-29,33 Avenue Jean Moulin,13127.0,Vitrolles,F
2803,Bedrossian,Ilyes,1989-10-28,12bis Cours Aristide Briand,13500.0,Martigues,M
2804,Benali,Enzo,1986-02-05,17 Rue des Bouteilles,13100.0,Aix-en-Provence,M
2805,Belkacem,Yasmina,1954-07-15,19 Boulevard du 14 Juillet,13500.0,Martigues,F
2806,Belkacem,Manon,1952-06-27,15 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
2807,Bouzid,Raphaël,1976-04-03,67 Cours Victor Hugo,13300.0,Salon-de-Provence,M
2808,Casabianca,Mariam,1972-04-22,221 Chemin des Entrages,13300.0,Salon-de-Provence,F
2809,Diop,Karim,1971-05-11,69 Cours Gambetta,13001.0,Marseille,M
2810,Bernard,Amina,1952-04-16,18 Passage Léo Ferré,13003.0,Marseille,F
2811,Bonnet,Salma,1998-09-06,278 bis Rue d'Endoume,13007.0,Marseille,F
2812,Benali,Armen,1991-11-13,25 Avenue Notre-Dame,13260.0,Cassis,M
2813,Benali,Lucas,1973-06-14,6 Rue des Ormeaux,13800.0,Istres,M
2814,Mchangama,Sergio,1984-06-21,14 Rue de la Glacière,13100.0,Aix-en-Provence,M
2815,Arnaud,Enzo,1982-03-08,26 Cours Gambetta,13001.0,Marseille,M
2816,Rossi,Karim,1985-08-30,246 Rue des Canesteu,13300.0,Salon-de-Provence,M
2817,Bernard,Karim,1968-08-27,9 Cours Gambetta,13001.0,Marseille,M
2818,Aït Ali,Noah,1993-09-17,15 Lotissement les Cormorans,13700.0,Marignane,M
2819,Belkacem,Tom,1957-12-21,12 Quai Poterne,13500.0,Martigues,M
2820,Derderian,Enzo,1970-06-10,17 Cours Gambetta,13001.0,Marseille,M
2821,Abdou,Lina,1952-10-06,6 Ancien Chemin de Château Gombert,13013.0,Marseille,F
2822,Gonzalez,Carmen,1995-05-09,2 Rue Saint-Michel,13005.0,Marseille,F
2823,Casabianca,Youssouf,1947-03-29,71 Avenue de Hambourg,13008.0,Marseille,M
2824,Dubois,Naïma,1958-10-04,98 Avenue Elsa Triolet,13008.0,Marseille,F
2825,Rossi,Yasmina,1996-11-28,23 Cours Gambetta,13001.0,Marseille,F
2826,Alvarez,Fatou,1994-05-13,9 Rue des Bouteilles,13100.0,Aix-en-Provence,F
2827,Gonzalez,Amina,1974-02-07,1 Rue Reine Élisabeth Von Wittelbach,13001.0,Marseille,F
2828,Ricci,Ava,1999-09-23,12 Cours Gambetta,13001.0,Marseille,F
2829,Abdou,Junior,1962-11-16,3 Rue Monclar,13100.0,Aix-en-Provence,M
2830,Saïdi,Noah,1971-09-14,26 Cours Gambetta,13001.0,Marseille,M
2831,Martin,Lina,1980-11-26,45 Montaigne,13012.0,Marseille,F
2832,Giraud,Aïcha,1993-08-31,531 Allée de la Broquette,13170.0,Les Pennes-Mirabeau,F
2833,Belkacem,Louis,1982-10-03,9 Boulevard de la Mé,13960.0,Sausset-les-Pins,M
2834,Diallo,Tom,1973-09-08,17 Montée de la Grotte,13620.0,Carry-le-Rouet,M
2835,Traoré,Meline,1982-10-02,255 Rue d'Endoume,13007.0,Marseille,F
2836,Ndiaye,Amina,1962-01-11,21 Avenue Jean Moulin,13127.0,Vitrolles,F
2837,Santos,Mehdi,1956-08-30,71 Cours Gambetta,13001.0,Marseille,M
2838,Diallo,Idriss,1992-08-14,2 Traverse de la Batterie de Malmousque,13007.0,Marseille,M
2839,Kassabian,Léa,1991-07-12,24 Boulevard du Roi René,13100.0,Aix-en-Provence,F
2840,Gonzalez,Javier,1971-03-21,65 Rue des Romains,13270.0,Fos-sur-Mer,M
2841,Gonzalez,Awa,1963-01-14,343 Rue d'Endoume,13007.0,Marseille,F
2842,Karamanoukian,Inès,1992-08-26,220 Carraire de la Voilerie,13170.0,Les Pennes-Mirabeau,F
2843,Martin,Lina,1944-09-04,36 Impasse des Usines,13016.0,Marseille,F
2844,Ricci,Manon,1948-11-06,30 Boulevard Barral Prolongé,13008.0,Marseille,F
2845,Diallo,Maria,1952-07-01,112 Avenue de Hambourg,13008.0,Marseille,F
2846,Morel,Ilyes,1973-05-22,58 Avenue de Lattre de Tassigny,13009.0,Marseille,M
2847,Ndiaye,Moussa,1950-11-18,2 Place Sadi-Carnot,13001.0,Marseille,M
2848,Arnaud,Sofia,1971-06-12,334 Rue des Pâtres,13300.0,Salon-de-Provence,F
2849,Diallo,Zoé,1963-09-05,98 Avenue Elsa Triolet,13008.0,Marseille,F
2850,Bernard,Ibrahima,1981-10-17,35 Rue Pavillon,13001.0,Marseille,M
2851,Dubois,Mamadou,1997-04-30,6 Traverse de la Reynarde,13820.0,Ensuès-la-Redonne,M
2852,Saïdi,Enzo,1955-09-21,17 Rue de la Corse,13180.0,Gignac-la-Nerthe,M
2853,Garcia,Aïcha,1948-07-11,366 Rue d'Endoume,13007.0,Marseille,F
2854,Diop,Nadia,1949-01-27,71 Avenue de Hambourg,13008.0,Marseille,F
